gene_id	gene_name	ERR10802863	ERR10802864	ERR10802865	ERR10802866	ERR10802867	ERR10802868	ERR10802869	ERR10802870	ERR10802871	ERR10802874	ERR10802875	ERR10802876	ERR10802877	ERR10802878	ERR10802879	ERR10802880	ERR10802881	ERR10802882	ERR10802883	ERR10802884	ERR10802885	ERR10802886
LOC120412343	LOC120412343	24247.6387419762	17473.1837427736	27096.6354125411	24679.5820770983	19743.3262665606	17351.4626155901	21422.7482531551	26489.8645872972	22994.3407834094	19998.1636191323	12264.5756312621	18297.8585612008	9255.06452202781	9866.60606079634	14592.0436412275	14322.1822420088	11667.4934229436	12359.8497431483	16114.2412925803	13178.6133827192	17015.2965939283	15308.4051890635
LOC120412344	LOC120412344	875.596069671122	606.600884024024	1046.85475284987	934.075515971667	698.531368096702	651.08002273446	834.854180512042	835.547979188874	1155.03618755077	907.812349359898	969.417516946329	1391.05320535583	431.942872918716	687.058395989551	1130.76465201502	1130.43262367872	862.13423472239	876.050617483678	937.408519838934	986.929809006832	1094.82451919516	1202.45657679429
LOC120412345	LOC120412345	1409.55963800866	1063.37603411067	1983.30056762464	1283.3135071235	1187.7303903866	1859.01289167758	1422.64257185368	1803.85594244929	1824.07502190778	1722.02779348668	614.36368171145	1089.93403838933	119.298566148821	407.062575276318	489.484371008835	763.241394187878	562.481067486227	589.039814107689	1152.82706564591	870.603023409346	1401.58222364872	917.929079746252
LOC120412346	LOC120412346	0	23.7610005910162	38.1769300233217	15.8128971545254	2.95942828002054	1.01420796658903	4.94570161910283	11.984262625093	3.96853368547855	2.01032900908771	0	0.99901901286117	7.06130616323205	0	1.9743761400244	0	6.08318987246134	11.1881102813389	6.0800224796547	1.95540084060269	8.02736159507878	0
LOC120412347	LOC120412347	1443.76020268313	858.719132532638	1499.6384887984	1645.23713425972	944.410787927822	1145.91897646894	1514.36990393567	1369.91994734267	1880.67843687825	1421.57051383563	685.314169730109	1036.37095058666	471.032956371016	617.523531480164	915.714006477281	760.833452415591	556.954616272274	557.649110741508	770.85762658688	566.312188779229	996.963672452203	1140.82373087004
LOC120412348	LOC120412348	186.256397845882	99.3481639900517	248.986200516662	223.736065023794	102.244593363329	174.903748164019	202.266124843107	149.147986163352	316.045343466787	266.288450786513	126.811000509795	116.789531040739	117.058851948832	89.7229208715835	113.1000555561	96.1801475944417	86.5814340292655	76.7896370687748	129.965813476485	91.5408914801994	128.703128791253	108.479851453489
LOC120412349	LOC120412349	1.90215887101045	1.88961278101077	1.58934356608985	1.96272431308412	3.00606985088873	0	0.964013556460112	2.91197806591803	5.1190370094796	1.62259278927126	3.94290896275776	8.33312396919261	0	1.28365615096959	0	1.06159942771464	1.3366486525839	1.09321551929539	1.00863844815335	0	6.6168749984649	1.10113319627091
LOC120412351	LOC120412351	2046.16293665262	1228.07295717586	1785.83934283987	2028.37340444613	1494.80258409872	1463.79210235672	1729.74241180844	2276.02458096734	1862.0661700901	1788.81099321283	1495.98701870616	2052.33653316577	577.322461794565	1059.78400509055	1333.23046061873	1571.4213576367	1196.31889139472	1492.43340605175	1427.16507900665	1699.50741914879	1690.61061197563	1709.76872085815
LOC120412352	LOC120412352	13.1498353915974	89.2957891538365	78.3203675908425	45.6386249327109	26.6976763687873	9.61256988570959	20.1588572015596	55.608265285918	18.4986193832155	12.9735222448698	4.83884683057522	9.73315741944999	9.86989905751839	5.77455721205536	1.93015934230865	13.7039964230172	26.3825339346265	22.4031186539417	14.7209550798385	9.5462965377547	25.3590461447327	12.5839866484587
LOC120412353	LOC120412353	399.325136688275	245.74529543392	500.715138470479	434.867235553538	309.93612655581	299.393872212229	406.759745578412	453.018961545876	490.579907732735	442.233424086943	414.388230337978	471.851302096613	248.938561342786	202.318317121534	433.559356549059	359.974736286092	287.178191118686	299.250408466248	305.522347585598	327.148248299688	332.600876201771	367.629813456348
LOC120412354	LOC120412354	6.42443646629682	0	18.6473236639261	13.1988557483732	15.6353179796093	16.9490847375427	18.2487542965028	16.7387025018317	16.7637917474436	0	2.82631077392251	3.47646221246515	2.98686029440986	3.76600328130989	0	0	0	0	2.71484086170171	12.2041008974975	10.6618216107472	16.8070496688953
LOC120412355	LOC120412355	460.488620132936	242.611288794943	561.731105048559	606.743848870308	225.184645486995	375.982349452298	547.737311498827	479.347368745543	592.16559943754	541.940767560036	425.064396669062	625.75909740151	370.760257196807	328.453218551163	453.395152077711	560.678847223803	427.681004900656	530.741617753617	568.196328016161	454.693222667803	518.242803511195	675.760843674506
LOC120412356	LOC120412356	163.055680817739	141.124147897831	199.369056865474	213.942496711167	122.711635825364	168.587234997132	205.146451431541	252.053361515505	271.06553245571	200.293102350921	235.936781559851	282.176022207582	111.456387153777	126.555108291609	203.908464113171	138.817904015393	149.161298373817	132.53491078944	222.115953142944	192.653108500756	233.876013565999	156.028874864887
LOC120412358	LOC120412358	206.43075559175	214.50493954556	328.948323007358	337.813776772983	336.935594176224	248.80511681725	326.874623445182	344.483964278134	195.237569910125	266.003113836559	69.7477389820527	197.468355279548	73.3688226286359	107.869119545402	100.929161482326	167.324268429254	204.724666209176	101.2431501661	256.496963694979	228.021037846024	304.531265722794	269.359768562737
LOC120412359	LOC120412359	0.968814731539979	0	5.23270599587273	1.88877057249107	0	1.75807268515528	4.72845803454163	0.97578431495245	5.47441367385795	3.39588631234073	0	6.42646453475674	0	0	1.20091095957504	0	2.43369665384801	1.11160242339312	5.23034387267951	2.36291914281147	2.05626789250017	0
LOC120412360	LOC120412360	68.4245607430884	93.8526439315143	163.280455250444	81.4287365591681	47.5049951485209	93.6568932838245	90.7570163215932	57.1115444224512	98.058150478045	103.204175396534	29.7075823745122	75.7544918387478	34.1175859765543	48.5911668559013	21.012146210048	64.5181406710617	52.5706032822494	55.1060483442957	84.0210433215118	51.9301774891801	72.7385917485629	58.2965299196436
LOC120412361	LOC120412361	48.1041394793857	52.2459306086141	75.0782415760575	255.621823906958	8.00614106446061	80.6712165263086	44.1070266783713	45.4656032479024	190.816634955368	69.3651749245566	30.504378144011	207.079885740172	56.2859856540487	88.3317335245819	58.1713308112288	122.722521701168	53.7042458259577	53.069899350056	67.2637486274371	77.190042382358	105.274548670967	103.980370542635
LOC120412362	LOC120412362	24.5716817751299	22.8618395123349	14.9900984979616	84.5455404081922	40.7952061002861	14.121619535566	24.6453901770333	26.813760681649	33.177455834692	14.6341725196291	18.8267719621142	66.1046253160328	10.9183277158992	16.1812988139434	22.8790879492129	37.3091582665173	32.4684731789048	37.5284810335724	75.848732875244	40.2224232570102	82.5569781188502	42.6114565706739
